"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"14209","chr2",70553811,70554211,401,"*",5.11486252741281,5.03849233498297,5.18739244050082,-0.0512805453050475,0.825292961520568,0.999789157560756,43.76,22.01,25.47,31.77,41.32,40.94,23.58,33.09,51.78,32.8,"TGFA","-373","Not Significant",0.083391858738725,0.083391858738725,"Not Capped"
"14256","chr1",78490873,78491273,401,"*",3.58304473642732,3.48465517440248,3.67515054579588,-0.0920881335070416,0.826813842395634,0.999789157560756,14.9,7.5,8.67,10.82,14.07,14.35,8.27,11.6,18.15,11.5,"PTGFR","+1","Not Significant",0.0825922610896013,0.0825922610896013,"Not Capped"
"14272","chr9",5304269,5304669,401,"*",3.09988203105379,2.98697217310936,3.20459299890517,-0.118322342261512,0.827351156364811,0.999789157560756,10.56,5.31,6.14,7.66,9.97,10.36,5.97,8.37,13.1,8.3,"RLN2","+500","Not Significant",0.0823101217622122,0.0823101217622122,"Not Capped"
"14283","chr1",28785141,28785541,401,"*",4.13862907731088,4.05209300628913,4.2202669416498,-0.070232334839924,0.827650967446632,0.999789157560756,22.09,11.11,12.85,16.04,20.86,20.94,12.06,16.92,26.49,16.78,"OPRD1","-26801","Not Significant",0.0821527729612659,0.0821527729612659,"Not Capped"
"14286","chr19",39237564,39237964,401,"*",3.87752136498808,3.86850198068023,3.88648471241047,0.0785306710943225,0.827849643315769,0.999789157560756,19.45,9.78,11.32,14.12,18.36,16.62,9.57,13.43,21.02,13.31,"IFNL3","+7242","Not Significant",0.0820485339975267,0.0820485339975267,"Not Capped"
"14299","chr1",12087714,12088114,401,"*",3.57186520229434,3.47394735424529,3.66355751961673,-0.0912944146743107,0.828189260868698,0.999789157560756,14.79,7.44,8.61,10.74,13.97,14.24,8.2,11.51,18.01,11.41,"TNFRSF8","+24537","Not Significant",0.0818704052942826,0.0818704052942826,"Not Capped"
"14301","chr6",155787242,155787642,401,"*",3.34486312623097,3.34864382830698,3.3410724904737,0.103503117293265,0.828262022141298,0.999789157560756,13.56,6.82,7.89,9.85,12.81,11.39,6.56,9.2,14.4,9.12,"NOX3","-331539","Not Significant",0.0818322516588197,0.0818322516588197,"Not Capped"
"14323","chr16",3074864,3075264,401,"*",4.73959099442112,4.6614525695457,4.81371388650515,-0.0546099438341555,0.829103030886067,0.999789157560756,33.7,16.95,19.61,24.46,31.82,31.6,18.2,25.54,39.97,25.32,"IL32","+9752","Not Significant",0.0813914972362891,0.0813914972362891,"Not Capped"
"14384","chr11",64305159,64305559,401,"*",6.67472682894492,6.65038736015947,6.69866247401265,0.0490470422468761,0.830741070460191,0.999789157560756,133.75,67.27,77.84,97.1,126.3,116.7,67.23,94.31,147.61,93.51,"ESRRA","-868","Not Significant",0.0805343182053843,0.0805343182053843,"Not Capped"
"14412","chr1",161621343,161621743,401,"*",3.81046975839331,4.04592829640466,3.52894167416914,0.60873976442617,0.106859030935846,0.999789157560756,21.99,11.06,12.8,15.97,20.77,12.97,7.47,10.48,16.4,10.39,"FCGR3B","+9663","Not Significant",0.971188768587727,0.971188768587727,"Not Capped"
"14423","chr1",206012160,206012560,401,"*",4.19211451962741,4.10717189459004,4.27233278570115,-0.0672075931271397,0.831682825770772,0.999789157560756,22.95,11.54,13.35,16.66,21.67,21.71,12.51,17.55,27.46,17.4,"CTSE","+11549","Not Significant",0.0800422665940385,0.0800422665940385,"Not Capped"
"14433","chr2",155584144,155584544,401,"*",3.72730853233938,3.30380606699756,4.05429186838811,-0.647071221151864,0.106890134645306,0.999789157560756,13.15,6.61,7.65,9.55,12.42,18.67,10.75,15.08,23.61,14.96,"NR4A2","+748372","Not Significant",0.971062375865268,0.971062375865268,"Not Capped"
"14450","chr3",42256766,42257166,401,"*",3.37840434041858,3.38030256632428,3.37650361363137,0.0997693854547079,0.832450842211873,0.999789157560756,13.86,6.97,8.07,10.07,13.09,11.67,6.72,9.43,14.76,9.35,"CCK","+9241","Not Significant",0.0796414029705453,0.0796414029705453,"Not Capped"
"14467","chr5",35617567,35617967,401,"*",4.83648572405961,4.56838483214983,5.06248620147518,-0.39505010839515,0.106990226140362,0.999789157560756,31.59,15.89,18.38,22.93,29.83,37.54,21.63,30.34,47.49,30.08,"IL7R","-239082","Not Significant",0.970655894531481,0.970655894531481,"Not Capped"
"14478","chr1",208243927,208244327,401,"*",4.18113750232671,4.37613890256732,3.95559731934731,0.514207005786958,0.106998589141239,0.999789157560756,27.65,13.91,16.09,20.07,26.11,17.43,10.04,14.09,22.05,13.97,"PLXNA2","+193","Not Significant",0.970621948784082,0.970621948784082,"Not Capped"
"14481","chr15",78437898,78438298,401,"*",5.79407694873456,5.72064034134062,5.8639558243492,-0.0458513200491041,0.83333128604117,0.999789157560756,70.21,35.31,40.86,50.98,66.3,65.43,37.69,52.88,82.76,52.43,"IREB2","-91","Not Significant",0.0791823130021628,0.0791823130021628,"Not Capped"
"14495","chr8",75376969,75377369,401,"*",3.68443004532154,3.58987882398601,3.77316388246625,-0.0850672134555759,0.833837709264236,0.999789157560756,16.03,8.06,9.33,11.64,15.14,15.36,8.85,12.41,19.43,12.31,"HNF4G","-162700","Not Significant",0.0789184683425402,0.0789184683425402,"Not Capped"
"14500","chr3",105868935,105869335,401,"*",5.9515898908389,5.7073647715202,6.16039536533635,-0.35490452041456,0.107057302638321,0.999789157560756,69.57,34.99,40.49,50.51,65.69,80.36,46.29,64.94,101.64,64.39,"CBLB","-92","Not Significant",0.970383703078968,0.970383703078968,"Not Capped"
"14512","chr2",155820084,155820484,401,"*",2.66390887360526,2.68801425399836,2.63939387275463,0.144362895848096,0.834469169538834,0.999789157560756,8.58,4.32,4.99,6.23,8.1,7,4.03,5.66,8.85,5.61,"NR4A2","+512432","Not Significant",0.0785897042172107,0.0785897042172107,"Not Capped"
"14513","chr1",206470332,206470732,401,"*",4.20530399021348,4.12137554859316,4.28461717621563,-0.0652911797522318,0.834470062931723,0.999789157560756,23.17,11.66,13.49,16.82,21.88,21.9,12.61,17.7,27.7,17.54,"IKBKE","+37","Not Significant",0.0785892392564808,0.0785892392564808,"Not Capped"
"14520","chr8",25385349,25385749,401,"*",3.28827714734571,3.291754056539,3.28479183851991,0.103332088631277,0.834549543567525,0.999789157560756,13.04,6.56,7.59,9.47,12.31,10.95,6.31,8.85,13.85,8.77,"GNRH1","+39105","Not Significant",0.0785478760496753,0.0785478760496753,"Not Capped"
"14524","chr6",149990814,149991214,401,"*",4.05591834352538,3.96951214422343,4.13744061630068,-0.0701639814871416,0.834687234449933,0.999789157560756,20.86,10.49,12.14,15.14,19.7,19.77,11.39,15.98,25.01,15.84,"ULBP1","+27007","Not Significant",0.078476228466347,0.078476228466347,"Not Capped"
"14526","chr5",92631222,92631622,401,"*",3.21539145683984,3.10916035527003,3.31433397918129,-0.106423809355612,0.834699248137438,0.999789157560756,11.49,5.78,6.69,8.34,10.85,11.18,6.44,9.03,14.14,8.96,"NR2F1","-951915","Not Significant",0.0784699776930893,0.0784699776930893,"Not Capped"
"14536","chr7",106365252,106365652,401,"*",2.82645683720983,2.84568688043719,2.80696700523657,0.135010147197637,0.834984761111117,0.999789157560756,9.57,4.81,5.57,6.95,9.04,7.86,4.53,6.35,9.94,6.3,"NAMPT","-80260","Not Significant",0.0783214505352532,0.0783214505352532,"Not Capped"
"14539","chr4",128287866,128288266,401,"*",6.50647216219044,6.48095274425724,6.5315480093065,0.0467276835316763,0.835077460575166,0.999789157560756,118.93,59.82,69.21,86.34,112.3,103.94,59.87,84,131.46,83.28,"PGRMC2","+763","Not Significant",0.0782732381210923,0.0782732381210923,"Not Capped"
"14561","chr15",90184864,90185264,401,"*",4.16022854792,4.14475954763887,4.1755334430613,0.066269029050699,0.835723644535339,0.999789157560756,23.55,11.85,13.71,17.1,22.24,20.3,11.7,16.41,25.68,16.27,"SEMA4B","-16255","Not Significant",0.0779373104737727,0.0779373104737727,"Not Capped"
"14574","chr2",208569782,208570182,401,"*",3.32465989811385,3.32751227499058,3.32180187058047,0.102202296997036,0.836208789788854,0.999789157560756,13.37,6.72,7.78,9.7,12.62,11.23,6.47,9.08,14.21,9,"PTH2R","+163151","Not Significant",0.0776852716854688,0.0776852716854688,"Not Capped"
"14598","chr22",23894155,23894555,401,"*",5.70066084432459,5.67427369295622,5.72657402597173,0.0450165616292137,0.8368750148744,0.999789157560756,67.99,34.2,39.57,49.36,64.2,59.49,34.27,48.08,75.25,47.67,"MIF","+351","Not Significant",0.0773393979248778,0.0773393979248778,"Not Capped"
"14642","chr4",80266602,80267002,401,"*",4.15376243384351,4.13824008870771,4.16911954608883,0.0660684298752965,0.838185858701703,0.999789157560756,23.45,11.79,13.64,17.02,22.14,20.21,11.64,16.33,25.56,16.2,"FGF5","+203","Not Significant",0.0766596705597079,0.0766596705597079,"Not Capped"
"14657","chr6",28923488,28923888,401,"*",4.86495641515665,4.78970576271833,4.93647582707898,-0.0492301346333687,0.838474836383615,0.999789157560756,36.83,18.52,21.43,26.74,34.78,34.4,19.82,27.8,43.52,27.57,"TRIM27","+301","Not Significant",0.0765099665507119,0.0765099665507119,"Not Capped"
"14667","chr4",147145261,147145661,401,"*",3.21396499607827,3.10762252753508,3.31300411498855,-0.106348864444598,0.838776542542318,0.999789157560756,11.48,5.77,6.68,8.33,10.84,11.17,6.43,9.02,14.12,8.95,"EDNRA","-335471","Not Significant",0.0763537236369298,0.0763537236369298,"Not Capped"
"14671","chr19",54907836,54908236,401,"*",1.68868433461849,1.74856430897485,1.62621097539685,0.207421499269785,0.838925981343859,0.999789157560756,4.47,2.25,2.6,3.25,4.22,3.47,2,2.8,4.39,2.78,"NCR1","+1886","Not Significant",0.0762763553953744,0.0762763553953744,"Not Capped"
"14693","chr5",157222456,157222856,401,"*",3.91437790706042,3.90228397521893,3.92637129921371,0.0726091773337329,0.839500659080901,0.999789157560756,19.91,10.01,11.59,14.45,18.8,17.08,9.84,13.8,21.61,13.69,"ITK","+41830","Not Significant",0.0759789585669256,0.0759789585669256,"Not Capped"
"14714","chr13",36819098,36819498,401,"*",5.39399959563284,5.36739782165329,5.42011972852915,0.0445176169252402,0.840038404561782,0.999789157560756,54.96,27.65,31.99,39.9,51.9,48.11,27.71,38.88,60.85,38.55,"RFXAP","+74","Not Significant",0.075700858571456,0.075700858571456,"Not Capped"
"14717","chr1",160837478,160837878,401,"*",5.06576512518483,4.99189270694353,5.13603848608159,-0.046576275216457,0.840121044994016,0.999789157560756,42.37,21.31,24.66,30.76,40.01,39.51,22.76,31.93,49.97,31.66,"CD244","+25082","Not Significant",0.0756581360980151,0.0756581360980151,"Not Capped"
"14739","chr15",95728589,95728989,401,"*",2.9650417412726,2.85334083339485,3.06871222239679,-0.116203650884855,0.841018588856184,0.999789157560756,9.62,4.84,5.6,6.99,9.09,9.43,5.43,7.62,11.92,7.55,"NR2F2","-601928","Not Significant",0.0751944049768245,0.0751944049768245,"Not Capped"
"14743","chr4",148795553,148795953,401,"*",3.29707338289604,3.60483175243452,2.90534714385494,0.786709582389495,0.107670993643818,0.999789157560756,16.2,8.15,9.43,11.76,15.3,8.42,4.85,6.8,10.65,6.74,"NR3C2","-353233","Not Significant",0.967901279033695,0.967901279033695,"Not Capped"
"14752","chr6",111873278,111873678,401,"*",5.97862616571476,5.90626564849654,6.04753001771881,-0.0437935036051154,0.84143329637916,0.999789157560756,79.85,40.16,46.47,57.97,75.4,74.31,42.81,60.06,93.99,59.54,"FYN","-26","Not Significant",0.0749803065005939,0.0749803065005939,"Not Capped"
"14765","chr8",55879720,55880120,401,"*",4.09931863235283,3.7451692764941,4.38344090307767,-0.536753017675876,0.107754758318976,0.999789157560756,17.85,8.98,10.39,12.96,16.86,23.45,13.51,18.95,29.66,18.79,"LYN","+107","Not Significant",0.967563542828054,0.967563542828054,"Not Capped"
"14773","chr14",35352732,35353132,401,"*",3.47886249421808,3.38204083396486,3.5695929415256,-0.0891385254885993,0.84215026620109,0.999789157560756,13.88,6.98,8.08,10.08,13.11,13.34,7.68,10.78,16.87,10.69,"NFKBIA","+51814","Not Significant",0.0746104097362165,0.0746104097362165,"Not Capped"
"14776","chr3",190513639,190514039,401,"*",6.11341501391955,5.75426253717841,6.40074257023528,-0.548084266902519,0.0141978916114472,0.999789157560756,71.87,36.15,41.83,52.18,67.86,94.93,54.68,76.72,120.07,76.06,"IL1RAP","-263","Significant",1.84777614360981,1.84777614360981,"Not Capped"
"14777","chr21",33383163,33383563,401,"*",3.88599471607474,3.50165482832089,4.18918574276788,-0.584983996262401,0.10778279165403,0.999789157560756,15.08,7.59,8.78,10.95,14.24,20.5,11.81,16.56,25.92,16.42,"IFNGR2","-20069","Not Significant",0.967450572045994,0.967450572045994,"Not Capped"
"14791","chr7",99979795,99980195,401,"*",3.47577154395675,3.4724249187525,3.47911042394486,0.0890999486219034,0.842491453603612,0.999789157560756,14.78,7.43,8.6,10.73,13.96,12.53,7.22,10.12,15.85,10.04,"AZGP1","-3838","Not Significant",0.0744344960015698,0.0744344960015698,"Not Capped"
"14818","chr3",191258229,191258629,401,"*",2.87788066332248,2.8894123933247,2.86625601484247,0.118038554744948,0.843487085798193,0.999789157560756,9.87,4.96,5.74,7.16,9.32,8.19,4.72,6.62,10.36,6.56,"OSTN","+45896","Not Significant",0.0739215622859022,0.0739215622859022,"Not Capped"
"14820","chr1",85306714,85307114,401,"*",3.28642427579805,3.18528191478501,3.38093806541326,-0.0968934157371336,0.843493851943935,0.999789157560756,12.11,6.09,7.05,8.79,11.44,11.7,6.74,9.46,14.8,9.38,"BCL10","-29824","Not Significant",0.0739180785479493,0.0739180785479493,"Not Capped"
"14828","chr22",40683053,40683453,401,"*",4.52438159242454,4.44651617526114,4.59825877737456,-0.053967843990521,0.843740264977919,0.999789157560756,29.03,14.6,16.9,21.08,27.41,27.21,15.68,21.99,34.42,21.81,"MCHR1","+4503","Not Significant",0.0737912249944138,0.0737912249944138,"Not Capped"
"14830","chr9",117642693,117643093,401,"*",3.44422071679845,3.44075091258686,3.44768219585466,0.089299142004968,0.843783707545368,0.999789157560756,14.46,7.27,8.41,10.5,13.65,12.26,7.06,9.91,15.5,9.82,"TLR4","-61479","Not Significant",0.0737688645804173,0.0737688645804173,"Not Capped"
"14832","chr11",537224,537624,401,"*",5.63040696277512,5.7534085307168,5.49593277424493,0.353939059710637,0.10800747602299,0.999789157560756,71.83,36.13,41.8,52.15,67.82,50.7,29.21,40.97,64.13,40.63,"HRAS","-1874","Not Significant",0.966546182631933,0.966546182631933,"Not Capped"
"14841","chr19",45001660,45002060,401,"*",6.21090219633647,6.13866252369398,6.2796964668934,-0.0435680537057189,0.844039108798379,0.999789157560756,93.81,47.18,54.6,68.11,88.58,87.29,50.28,70.54,110.41,69.94,"RELB","+430","Not Significant",0.0736374297465875,0.0736374297465875,"Not Capped"
"14860","chr10",118342077,118342477,401,"*",5.74268280182684,5.67084694287206,5.81111076851722,-0.0427825056542844,0.84470527978894,0.999789157560756,67.83,34.12,39.48,49.25,64.05,63.08,36.34,50.98,79.79,50.54,"PRLHR","+253422","Not Significant",0.0732947912725036,0.0732947912725036,"Not Capped"
"14874","chr21",31659436,31659836,401,"*",5.90335070680017,5.87576318845466,5.93042057396848,0.0426345784010623,0.845157976507142,0.999789157560756,78.18,39.32,45.5,56.76,73.83,68.52,39.47,55.37,86.67,54.9,"SOD1","+14","Not Significant",0.07306210535468,0.07306210535468,"Not Capped"
"14886","chr20",33086148,33086548,401,"*",3.5563755211474,3.97539282491408,2.96342032329587,1.09635110055254,0.0142075993349435,0.999789157560756,20.94,10.53,12.19,15.21,19.78,8.76,5.05,7.08,11.08,7.02,"BPIFB4","+4821","Significant",1.84747929882594,1.84747929882594,"Not Capped"
"14898","chr4",54942675,54943075,401,"*",3.99981197093795,3.63218478315834,4.29252754281348,-0.55807271409265,0.108267939267759,0.999789157560756,16.51,8.3,9.61,11.99,15.59,22.02,12.68,17.79,27.85,17.64,"KDR","+182714","Not Significant",0.965500129344025,0.965500129344025,"Not Capped"
"14923","chr5",171409839,171410239,401,"*",3.16530810547932,3.06071790050051,3.26282574467573,-0.103001565113326,0.846433568191128,0.999789157560756,11.11,5.59,6.47,8.07,10.49,10.78,6.21,8.72,13.64,8.64,"FGF18","-9617","Not Significant",0.0724071215481488,0.0724071215481488,"Not Capped"
"14940","chr19",6801458,6801858,401,"*",5.16888145939572,5.09657112777345,5.23773980539834,-0.0436495869092568,0.847037493326728,0.999789157560756,45.56,22.91,26.51,33.07,43.02,42.39,24.42,34.26,53.62,33.97,"VAV1","+28932","Not Significant",0.0720973656025613,0.0720973656025613,"Not Capped"
"14946","chr8",15945386,15945786,401,"*",3.20692922450102,3.10464156962483,3.30244231385224,-0.0985665512643339,0.847186159758326,0.999789157560756,11.45,5.76,6.67,8.32,10.81,11.08,6.39,8.96,14.02,8.88,"MSR1","+247129","Not Significant",0.0720211477892459,0.0720211477892459,"Not Capped"
"14952","chr1",89127196,89127596,401,"*",3.78990752030749,3.70164921424575,3.87307639231333,-0.073306501323125,0.847325083073611,0.999789157560756,17.32,8.71,10.08,12.58,16.36,16.46,9.48,13.3,20.82,13.19,"GBP2","-1282","Not Significant",0.0719499371323361,0.0719499371323361,"Not Capped"
"14990","chr14",38078310,38078710,401,"*",4.45267082404197,4.37462073287395,4.52671422539426,-0.0544488683751138,0.848259889678893,0.999789157560756,27.62,13.89,16.07,20.05,26.08,25.9,14.92,20.93,32.76,20.75,"SSTR1","-129489","Not Significant",0.0714710683077391,0.0714710683077391,"Not Capped"
"14997","chr2",190044638,190045038,401,"*",3.46698519415665,3.75076684410418,3.11336584211474,0.726207511666562,0.108506579306467,0.999789157560756,17.92,9.01,10.43,13.01,16.92,9.72,5.6,7.86,12.3,7.79,"MSTN","+17891","Not Significant",0.964543927530996,0.964543927530996,"Not Capped"
"15022","chr6",90267094,90267494,401,"*",4.12608038295275,4.10817382237547,4.14376741143619,0.0614762368448815,0.849332341169461,0.999789157560756,22.96,11.55,13.36,16.67,21.68,19.86,11.44,16.05,25.12,15.91,"BACH2","+29448","Not Significant",0.0709223383854861,0.0709223383854861,"Not Capped"
"15040","chr17",78342057,78342457,401,"*",4.05075407746066,4.03388041104825,4.06743266995304,0.0634260468524075,0.850004790769692,0.999789157560756,21.81,10.97,12.69,15.83,20.59,18.84,10.85,15.22,23.83,15.09,"SOCS3","+17820","Not Significant",0.0705786265222037,0.0705786265222037,"Not Capped"
"15076","chr5",68288275,68288675,401,"*",4.26729661924323,4.24713470119266,4.28718064999119,0.0568987537430993,0.850863583960416,0.999789157560756,25.28,12.72,14.71,18.36,23.88,21.94,12.64,17.73,27.74,17.58,"PIK3R1","+72755","Not Significant",0.0701400632787881,0.0701400632787881,"Not Capped"
"15103","chr6",90216438,90216838,401,"*",4.05872358685156,3.97641820942794,4.13658580509002,-0.0621515671697626,0.851675014456274,0.999789157560756,20.96,10.54,12.2,15.22,19.79,19.76,11.38,15.97,24.99,15.83,"BACH2","+80104","Not Significant",0.0697260934412655,0.0697260934412655,"Not Capped"
"15116","chr2",102061396,102061796,401,"*",3.72335821623077,3.71203553777095,3.73459272265963,0.0740646024000347,0.852038501425246,0.999789157560756,17.45,8.78,10.15,12.67,16.48,14.96,8.62,12.09,18.92,11.98,"IL1R2","+69752","Not Significant",0.069540780140887,0.069540780140887,"Not Capped"
"15148","chr6",32853838,32854238,401,"*",5.89362079670798,5.864942554,5.92174005982131,0.0404974874556405,0.852882387682634,0.999789157560756,77.6,39.03,45.16,56.34,73.28,68.11,39.23,55.04,86.15,54.57,"TAP1","-60","Not Significant",0.0691108538291049,0.0691108538291049,"Not Capped"
"15179","chr3",126982643,126983043,401,"*",5.80559760984932,5.73512610484624,5.87278650811132,-0.0401865467517807,0.853688844709004,0.999789157560756,70.92,35.67,41.27,51.49,66.97,65.84,37.93,53.21,83.27,52.75,"PLXNA1","-5751","Not Significant",0.0687003935378869,0.0687003935378869,"Not Capped"
"15184","chr7",30682180,30682580,401,"*",4.68931783009728,4.41040293036952,4.92294738272105,-0.413097920071602,0.109139528012279,0.999789157560756,28.31,14.24,16.48,20.56,26.74,34.08,19.63,27.54,43.11,27.31,"CRHR2","+17723","Not Significant",0.962017928710339,0.962017928710339,"Not Capped"
"15215","chr1",206737051,206737451,401,"*",4.47210375884417,4.16728274544282,4.72361969906758,-0.456281331665331,0.109299942401732,0.999789157560756,23.92,12.03,13.92,17.37,22.59,29.68,17.1,23.99,37.55,23.79,"IL10","+35243","Not Significant",0.961380066912297,0.961380066912297,"Not Capped"
"15225","chr3",12328023,12328423,401,"*",2.70900590174967,2.72348758235737,2.69437737972745,0.124196154086208,0.855056431689661,0.999789157560756,8.79,4.42,5.12,6.38,8.3,7.27,4.19,5.88,9.2,5.83,"PPARG","-23249","Not Significant",0.0680052219236721,0.0680052219236721,"Not Capped"
"15241","chr6",31442634,31443034,401,"*",3.67215929515068,3.66045274421373,3.68377161896665,0.0734536376314176,0.855445332963226,0.999789157560756,16.84,8.47,9.8,12.22,15.9,14.44,8.32,11.67,18.26,11.57,"MICB","-55281","Not Significant",0.0678077387248647,0.0678077387248647,"Not Capped"
"15242","chr4",80335815,80336215,401,"*",4.01558760642804,3.99801211789678,4.03295155776819,0.0618102830772852,0.855495184204821,0.999789157560756,21.27,10.7,12.38,15.45,20.09,18.39,10.59,14.86,23.26,14.74,"FGF5","+69416","Not Significant",0.0677824308676605,0.0677824308676605,"Not Capped"
"15243","chr10",70559154,70559554,401,"*",4.6587317587876,4.6337353599992,4.68330243113345,0.0475916401252371,0.855522794950358,0.999789157560756,33.05,16.63,19.24,24,31.21,28.87,16.63,23.33,36.51,23.13,"PRF1","+43421","Not Significant",0.0677684144229765,0.0677684144229765,"Not Capped"
"15249","chr17",30824591,30824991,401,"*",5.78958665140091,5.7605613776637,5.81803947002253,0.0397932943789138,0.855676014959335,0.999789157560756,72.18,36.31,42.01,52.41,68.16,63.39,36.51,51.22,80.17,50.79,"CRLF3","-15","Not Significant",0.0676906413387407,0.0676906413387407,"Not Capped"
"15270","chr5",68215479,68215879,401,"*",5.95821329951521,5.71592630184067,6.16560131563787,-0.35157141885919,0.10963039870547,0.999789157560756,69.98,35.2,40.73,50.81,66.08,80.65,46.46,65.18,102.01,64.62,"PIK3R1","-41","Not Significant",0.960069006439914,0.960069006439914,"Not Capped"
"15289","chr2",39124175,39124575,401,"*",5.93304918540775,5.86287588447907,5.99996696504421,-0.0396196817585297,0.85666097534139,0.999789157560756,77.49,38.97,45.1,56.26,73.17,71.9,41.42,58.11,90.95,57.61,"SOS1","-3324","Not Significant",0.0671910166639004,0.0671910166639004,"Not Capped"
"15290","chr18",79326325,79326725,401,"*",2.5809834184384,2.59678210861109,2.5650098023428,0.126834542977953,0.856701344336873,0.999789157560756,8.05,4.05,4.69,5.85,7.61,6.65,3.83,5.37,8.41,5.33,"NFATC1","-69700","Not Significant",0.0671705516031481,0.0671705516031481,"Not Capped"
"15304","chr10",73932294,73932694,401,"*",3.46774168708966,3.46059117971448,3.47485692873641,0.0816359524216827,0.85727661281204,0.999789157560756,14.66,7.37,8.53,10.64,13.84,12.49,7.2,10.1,15.8,10.01,"PLAU","+21337","Not Significant",0.0668790240106054,0.0668790240106054,"Not Capped"
"15308","chr11",124876329,124876729,401,"*",5.41319199027069,5.34298001998793,5.48014493301703,-0.0396898179216936,0.857311924318198,0.999789157560756,54.04,27.18,31.45,39.23,51.03,50.15,28.89,40.53,63.43,40.18,"ROBO3","+11143","Not Significant",0.0668611356462056,0.0668611356462056,"Not Capped"
"15321","chr3",138784810,138785210,401,"*",3.46982394031621,3.37823123397637,3.55594719314578,-0.0793776647170339,0.857561473992267,0.999789157560756,13.84,6.96,8.06,10.05,13.07,13.21,7.61,10.68,16.71,10.59,"PIK3CB","-25651","Not Significant",0.0667347379222909,0.0667347379222909,"Not Capped"
"15344","chr1",172742931,172743331,401,"*",3.76024968981366,3.7460876539776,3.77427405611329,0.0687930336835377,0.858173038720974,0.999789157560756,17.87,8.99,10.4,12.97,16.87,15.37,8.86,12.42,19.44,12.32,"FASLG","+84113","Not Significant",0.0664251338474362,0.0664251338474362,"Not Capped"
"15348","chr1",85276504,85276904,401,"*",6.54468753853523,6.29534521876993,6.75721972301932,-0.363998448964697,0.109770279645872,0.999789157560756,104.57,52.6,60.86,75.92,98.75,121.54,70.01,98.22,153.72,97.38,"BCL10","+386","Not Significant",0.959515229403053,0.959515229403053,"Not Capped"
"15355","chr12",117438579,117438979,401,"*",3.77871540787393,3.69302770418609,3.85959783228167,-0.0687258037682145,0.858455572263374,0.999789157560756,17.22,8.66,10.02,12.5,16.26,16.31,9.39,13.18,20.63,13.07,"NOS1","-76977","Not Significant",0.0662821760070043,0.0662821760070043,"Not Capped"
"15378","chr10",52063375,52063775,401,"*",3.49319559668659,3.48392556304222,3.50240644583872,0.0778561225036306,0.859375087260048,0.999789157560756,14.9,7.49,8.67,10.82,14.07,12.73,7.33,10.29,16.1,10.2,"DKK1","-250721","Not Significant",0.0658172403918335,0.0658172403918335,"Not Capped"
"15408","chr17",27805457,27805857,401,"*",4.21056423537894,4.18932077497833,4.23149942290572,0.0547070724888253,0.86027315876597,0.999789157560756,24.29,12.22,14.14,17.64,22.94,21.11,12.16,17.06,26.69,16.91,"NOS2","-5158","Not Significant",0.0653636272349151,0.0653636272349151,"Not Capped"
"15409","chr8",23218639,23219039,401,"*",4.14768096073761,4.06847643388312,4.22276249994356,-0.0566649266545476,0.860274464798388,0.999789157560756,22.34,11.24,13,16.22,21.09,20.98,12.08,16.95,26.53,16.81,"TNFRSF10A","+6287","Not Significant",0.0653629679068446,0.0653629679068446,"Not Capped"
"15450","chr22",50293504,50293904,401,"*",4.09439604275563,4.01492048190641,4.16972108343148,-0.057132320643943,0.861228454287695,0.999789157560756,21.53,10.83,12.53,15.63,20.33,20.22,11.65,16.34,25.58,16.2,"PLXNB2","+13923","Not Significant",0.0648816298750381,0.0648816298750381,"Not Capped"
"15456","chr4",148376113,148376513,401,"*",3.25843332417183,3.56740305149321,2.86473776190958,0.789760447092053,0.11013661454576,0.999789157560756,15.78,7.94,9.19,11.46,14.9,8.18,4.71,6.61,10.35,6.56,"NR3C2","+66207","Not Significant",0.958068277289021,0.958068277289021,"Not Capped"
"15465","chr1",11191933,11192333,401,"*",3.11447167178079,3.01467767932155,3.20780706728156,-0.0943692302918422,0.861613498757012,0.999789157560756,10.76,5.41,6.26,7.81,10.16,10.38,5.98,8.39,13.13,8.32,"ANGPTL7","+2792","Not Significant",0.0646875056365375,0.0646875056365375,"Not Capped"
"15474","chr8",142739260,142739660,401,"*",5.43824743353691,5.36875529609885,5.50454551725669,-0.0382723741069503,0.861849523641375,0.999789157560756,55.02,27.67,32.02,39.94,51.95,51.01,29.38,41.22,64.51,40.87,"SLURP1","+2951","Not Significant",0.0645685540789128,0.0645685540789128,"Not Capped"
"15479","chr2",147679385,147679785,401,"*",2.82744181312448,2.83504145151539,2.81980193027419,0.11024093588473,0.861900523567295,0.999789157560756,9.5,4.78,5.53,6.9,8.97,7.93,4.57,6.41,10.03,6.36,"ACVR2A","-164932","Not Significant",0.0645428554731935,0.0645428554731935,"Not Capped"
"15497","chr3",59119152,59119552,401,"*",2.96842553339887,2.96975516493273,2.96709467530571,0.0984842866007314,0.862464789650785,0.999789157560756,10.43,5.25,6.07,7.57,9.85,8.79,5.06,7.1,11.11,7.04,"FAM3D","-452504","Not Significant",0.0642586260778867,0.0642586260778867,"Not Capped"
