"","output_prefix","name","motif_id","cluster","total_tfbs","CD4_Good_mean_score","CD4_Good_bound","CD4_Poor_mean_score","CD4_Poor_bound","CD4_Good_CD4_Poor_change","CD4_Good_CD4_Poor_pvalue","CD4_Good_CD4_Poor_highlighted","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"718","PI_MA0559.1","PI","MA0559.1","C_AP1",52279,0.3609,1342,0.28586,1054,0.0399,2.29828e-99,"False","Not Significant",98.6385970622242,5,"Capped"
"719","ERF1B_MA0567.1","ERF1B","MA0567.1","C_Zm00001d049364",18268,1.09377,5242,1.03751,4700,-0.12406,2.0683e-123,"True","Up_CD4_Poor",122.684386468047,5,"Capped"
"720","MYB15_MA0574.1","MYB15","MA0574.1","C_MYB15",7273,0.68149,887,0.60772,771,-0.01083,2.41925e-18,"False","Not Significant",17.6163192502779,5,"Capped"
"721","LFY_MA0590.1","LFY","MA0590.1","C_LFY",1526,0.49302,99,0.41742,93,0.0336,5.50968e-19,"False","Not Significant",18.2588736240647,5,"Capped"
"722","NAC025_MA0935.1","NAC025","MA0935.1","C_NAC025",1319,0.72208,192,0.62996,163,0.00882,0.000301421,"False","Not Significant",3.52082649367231,3.52082649367231,"Not Capped"
"723","NAC046_MA0936.1","NAC046","MA0936.1","C_NAC046",2150,0.65629,238,0.57577,198,-0.0066,0.0146268,"False","Not Significant",1.8348506769063,1.8348506769063,"Not Capped"
"724","NAC055_MA0937.1","NAC055","MA0937.1","C_NAC019",2838,0.61857,291,0.53685,249,0.01222,1.58893e-12,"False","Not Significant",11.7988952351295,5,"Capped"
"725","NAC079_MA0939.1","NAC079","MA0939.1","C_NAC079",1816,0.70989,262,0.62606,216,-0.01344,4.30482e-07,"False","Not Significant",6.36604500324426,5,"Capped"
"726","AP1_MA0940.1","AP1","MA0940.1","C_AP1",55895,0.32931,1001,0.25237,788,0.05489,6.49869e-110,"False","Up_CD4_Good",109.18717417922,5,"Capped"
"727","ARR11_MA0946.1","ARR11","MA0946.1","C_ARR11",4159,0.38986,125,0.29999,103,0.07536,9.11181e-69,"False","Up_CD4_Good",68.0403953447687,5,"Capped"
"728","ARR14_MA0947.1","ARR14","MA0947.1","C_ARR14",2288,0.7763,341,0.7037,292,-0.04603,1.91656e-43,"False","Not Significant",42.7174775801346,5,"Capped"
"729","BZIP60_MA0967.1","BZIP60","MA0967.1","C_FOSL2::JUNB",3198,0.92051,868,0.83957,794,-0.01236,3.30098e-11,"False","Not Significant",10.4813571069681,5,"Capped"
"730","CCA1_MA0972.1","CCA1","MA0972.1","C_RVE7",11153,0.32567,192,0.23987,138,0.08179,3.59943e-97,"False","Up_CD4_Good",96.44376626797,5,"Capped"
"731","CRF2_MA0975.1","CRF2","MA0975.1","C_Zm00001d049364",24941,1.08114,6836,1.03012,6103,-0.13627,7.83622e-131,"True","Up_CD4_Poor",130.105893379793,5,"Capped"
"732","DREB1E_MA0978.1","DREB1E","MA0978.1","C_ARF1",1810,0.86735,363,0.79672,303,-0.0756,1.73345e-51,"False","Up_CD4_Poor",50.7610886807092,5,"Capped"
"733","DREB2C_MA0986.1","DREB2C","MA0986.1","C_RAP2-1",4087,0.85437,734,0.79036,634,-0.07926,3.08176e-71,"False","Up_CD4_Poor",70.5112011861024,5,"Capped"
"734","AGL27_MA1012.1","AGL27","MA1012.1","C_AP1",40287,0.33866,775,0.26323,611,0.04754,3.30468e-106,"False","Not Significant",105.480870587907,5,"Capped"
"735","GATA10_MA1013.1","GATA10","MA1013.1","C_GATA15",7492,0.43706,306,0.35273,242,0.05303,8.29403e-72,"False","Up_CD4_Good",71.0812343981002,5,"Capped"
"736","GATA11_MA1014.1","GATA11","MA1014.1","C_GATA15",8160,0.41905,297,0.33518,230,0.05546,2.28446e-70,"False","Up_CD4_Good",69.641216441868,5,"Capped"
"737","KAN4_MA1028.1","KAN4","MA1028.1","C_KAN4",2942,0.37109,81,0.29049,71,0.05862,7.04475e-51,"False","Up_CD4_Good",50.1521344142717,5,"Capped"
"738","MYB111_MA1036.1","MYB111","MA1036.1","C_MYB10",6927,0.48423,368,0.40384,320,0.0345,2.0879e-46,"False","Not Significant",45.680290305712,5,"Capped"
"739","MYB4_MA1039.1","MYB4","MA1039.1","C_MYB10",6585,0.55693,512,0.47771,448,0.02442,6.36006e-36,"False","Not Significant",35.1965387872532,5,"Capped"
"740","MYB46_MA1040.1","MYB46","MA1040.1","C_MYB10",5651,0.47117,289,0.39093,250,0.03693,7.0184e-51,"False","Not Significant",50.1537618836495,5,"Capped"
"741","MYB55_MA1041.1","MYB55","MA1041.1","C_MYB55",3385,0.60397,315,0.51536,274,0.03814,2.7054e-42,"False","Not Significant",41.5677685143098,5,"Capped"
"742","MYB59_MA1042.1","MYB59","MA1042.1","C_MYB59",4459,0.40209,171,0.31527,142,0.07093,3.11234e-69,"False","Up_CD4_Good",68.5069129656482,5,"Capped"
"743","NTL9_MA1046.1","NTL9","MA1046.1","C_NTL9",11459,0.32827,176,0.22969,131,0.12718,2.33775e-113,"True","Up_CD4_Good",112.631201934331,5,"Capped"
"744","ERF018_MA1048.1","ERF018","MA1048.1","C_ERF018",3625,0.83543,564,0.78178,529,-0.06983,3.41369e-63,"False","Up_CD4_Poor",62.4667759200702,5,"Capped"
"745","ERF109_MA1053.1","ERF109","MA1053.1","C_Zm00001d049364",25189,1.09686,7146,1.04513,6384,-0.13314,8.49134e-132,"True","Up_CD4_Poor",131.071023769275,5,"Capped"
"746","WRKY12_MA1075.1","WRKY12","MA1075.1","C_WRKY20",2908,0.56681,250,0.49622,221,0.00271,0.0160721,"False","Not Significant",1.79392737408752,1.79392737408752,"Not Capped"
"747","WRKY23_MA1080.1","WRKY23","MA1080.1","C_WRKY20",6194,0.45722,315,0.37726,260,0.04422,5.00397e-61,"False","Not Significant",60.3006853026704,5,"Capped"
"748","WRKY38_MA1084.1","WRKY38","MA1084.1","C_WRKY62",3195,0.49093,195,0.42036,169,0.00726,0.000682901,"False","Not Significant",3.16564225132587,3.16564225132587,"Not Capped"
"749","WRKY62_MA1091.1","WRKY62","MA1091.1","C_WRKY62",4841,0.4158,198,0.33456,175,0.05631,1.56372e-64,"False","Up_CD4_Good",63.8058410091671,5,"Capped"
"750","TSO1_MA1161.1","TSO1","MA1161.1","C_TCX6",37977,0.29546,421,0.2145,288,0.07586,9.75265e-124,"False","Up_CD4_Good",123.010877361327,5,"Capped"
"751","TCX2_MA1162.1","TCX2","MA1162.1","C_TCX6",31183,0.30027,389,0.21723,284,0.08042,7.3261e-119,"False","Up_CD4_Good",118.135127157586,5,"Capped"
"752","MYB105_MA1169.1","MYB105","MA1169.1","C_MYB105",2939,0.46432,179,0.37575,137,0.05606,1.55956e-51,"False","Up_CD4_Good",50.8069979122389,5,"Capped"
"753","AGL16_MA1199.1","AGL16","MA1199.1","C_AGL6",23507,0.35877,563,0.28276,435,0.0431,4.11026e-80,"False","Not Significant",79.386130705376,5,"Capped"
"754","AGL63_MA1203.1","AGL63","MA1203.1","C_AGL6",16556,0.35973,417,0.27855,334,0.06049,2.72376e-85,"False","Up_CD4_Good",84.564831162276,5,"Capped"
"755","AGL13_MA1204.1","AGL13","MA1204.1","C_AGL6",34837,0.31505,507,0.23739,364,0.05975,4.87334e-103,"False","Up_CD4_Good",102.312173287988,5,"Capped"
"756","AGL6_MA1205.1","AGL6","MA1205.1","C_AGL6",36513,0.31895,568,0.24018,407,0.06226,3.25732e-110,"False","Up_CD4_Good",109.487139574132,5,"Capped"
"757","ERF014_MA1222.1","ERF014","MA1222.1","C_ERF054",17826,0.92519,3844,0.87501,3389,-0.11037,5.93543e-124,"True","Up_CD4_Poor",123.226547812537,5,"Capped"
"758","ERF5_MA1225.1","ERF5","MA1225.1","C_Zm00001d049364",25944,0.97535,6147,0.92314,5531,-0.11038,4.40567e-128,"True","Up_CD4_Poor",127.355988036134,5,"Capped"
"759","AIL7_MA1235.1","AIL7","MA1235.1","C_AIL7",4466,0.67058,518,0.60802,456,-0.03543,4.35846e-45,"False","Not Significant",44.3606669354209,5,"Capped"
"760","WRKY3_MA1309.1","WRKY3","MA1309.1","C_WRKY45",7449,0.40297,265,0.31502,212,0.07264,8.08928e-82,"False","Up_CD4_Good",81.0920901317799,5,"Capped"
"761","GATA20_MA1324.1","GATA20","MA1324.1","C_GATA19",2423,0.50442,170,0.42685,154,0.03014,1.04727e-25,"False","Not Significant",24.9799413370477,5,"Capped"
"762","ZHD9_MA1328.1","ZHD9","MA1328.1","C_Ubx",16981,0.29415,161,0.20433,110,0.10999,1.17874e-118,"True","Up_CD4_Good",117.928581978635,5,"Capped"
"763","TGA4_MA1335.1","TGA4","MA1335.1","C_TGA10",5215,0.82519,1182,0.74934,1083,-0.02601,2.40831e-35,"False","Not Significant",34.6182876110089,5,"Capped"
"764","BZIP43_MA1339.1","BZIP43","MA1339.1","C_BZIP2",7166,0.6076,754,0.53102,655,0.00318,0.683913,"False","Not Significant",0.164999141003619,0.164999141003619,"Not Capped"
"765","TGA9_MA1348.1","TGA9","MA1348.1","C_FOSL2::JUNB",5082,0.86755,1224,0.78273,1101,-0.0157,1.38301e-20,"False","Not Significant",19.8591746796672,5,"Capped"
"766","BZIP42_MA1350.1","BZIP42","MA1350.1","C_BZIP2",5870,0.61656,647,0.54806,561,-0.01528,3.72268e-18,"False","Not Significant",17.4291442939474,5,"Capped"
"767","TRP1_MA1352.1","TRP1","MA1352.1","C_TRP2",14088,0.38656,395,0.30111,308,0.06484,5.23006e-89,"False","Up_CD4_Good",88.2814933288154,5,"Capped"
"768","AT4G12670_MA1354.1","AT4G12670","MA1354.1","C_AT4G12670",14287,0.37403,345,0.29065,264,0.06558,6.28573e-88,"False","Up_CD4_Good",87.2016442777932,5,"Capped"
"769","TRP2_MA1356.1","TRP2","MA1356.1","C_TRP2",15716,0.38162,449,0.2948,340,0.07,1.72111e-97,"False","Up_CD4_Good",96.7641913720511,5,"Capped"
"770","SOL1_MA1379.1","SOL1","MA1379.1","C_TCX6",37918,0.2952,402,0.2112,287,0.08602,9.64472e-123,"False","Up_CD4_Good",122.015710376026,5,"Capped"
"771","TCX6_MA1380.1","TCX6","MA1380.1","C_TCX6",39695,0.29615,421,0.21205,304,0.08753,7.79725e-127,"True","Up_CD4_Good",126.108058540952,5,"Capped"
"772","PHL7_MA1384.1","PHL7","MA1384.1","C_Zm00001d015407",8013,0.36084,185,0.27653,134,0.07682,7.42471e-89,"False","Up_CD4_Good",88.1293205046854,5,"Capped"
"773","BPC6_MA1402.1","BPC6","MA1402.1","C_BPC1",33290,0.44665,1524,0.36743,1296,0.04317,2.20279e-89,"False","Not Significant",88.6570269037518,5,"Capped"
"774","BPC5_MA1403.1","BPC5","MA1403.1","C_BPC1",31925,0.4948,1917,0.42199,1609,0.01328,4.51826e-46,"False","Not Significant",45.3450287815351,5,"Capped"
"775","BPC1_MA1404.1","BPC1","MA1404.1","C_BPC1",44873,0.46003,2314,0.38431,1884,0.02799,2.46358e-79,"False","Not Significant",78.608433330286,5,"Capped"
"776","E2FD_MA1732.1","E2FD","MA1732.1","C_E2FD",7942,0.49523,539,0.41809,457,0.02392,4.20472e-41,"False","Not Significant",40.3762629193675,5,"Capped"
"777","ARF13_MA1686.1","ARF13","MA1686.1","C_ARF13",8217,0.62587,752,0.56707,648,-0.03414,2.32377e-51,"False","Not Significant",50.63380685936,5,"Capped"
"778","ARF14_MA1687.1","ARF14","MA1687.1","C_ARF14",4912,0.83249,845,0.78783,793,-0.08683,3.21255e-82,"False","Up_CD4_Poor",81.4931501042661,5,"Capped"
"779","AT1G19040_MA1734.1","AT1G19040","MA1734.1","C_AT1G19040",6076,0.45659,279,0.37184,228,0.04392,3.63145e-55,"False","Not Significant",54.4399199310905,5,"Capped"
"780","ATMYB31_MA1738.1","ATMYB31","MA1738.1","C_ATMYB31",14035,0.46066,680,0.38791,622,0.0256,2.58713e-54,"False","Not Significant",53.5871817479885,5,"Capped"
"781","BRN2_MA1741.1","BRN2","MA1741.1","C_BRN2",5180,0.41361,196,0.31972,164,0.08195,3.20286e-82,"False","Up_CD4_Good",81.4944620443384,5,"Capped"
"782","BZIP69_MA1746.1","BZIP69","MA1746.1","C_BZIP69",13002,0.4922,758,0.4258,612,-0.00754,2.14112e-14,"False","Not Significant",13.6693589918007,5,"Capped"
"783","E2FC_MA1749.1","E2FC","MA1749.1","C_E2FC",9243,0.4874,604,0.4079,503,0.02583,2.38503e-48,"False","Not Significant",47.6225061538345,5,"Capped"
"784","E2FE_MA1750.1","E2FE","MA1750.1","C_E2FD",7942,0.49523,539,0.41809,457,0.02392,4.20472e-41,"False","Not Significant",40.3762629193675,5,"Capped"
"785","NAC005_MA1783.1","NAC005","MA1783.1","C_NAC005",12401,0.34966,244,0.25981,168,0.08888,4.2081e-105,"False","Up_CD4_Good",104.375913948291,5,"Capped"
"786","NAC011_MA1784.1","NAC011","MA1784.1","C_NAC013",9373,0.38235,285,0.30059,222,0.05491,9.79648e-81,"False","Up_CD4_Good",80.0089299438164,5,"Capped"
"787","NAC054_MA1788.1","NAC054","MA1788.1","C_NAC054",3473,0.4874,205,0.3933,163,0.07027,2.05584e-66,"False","Up_CD4_Good",65.6870106882278,5,"Capped"
"788","NAC071_MA1789.1","NAC071","MA1789.1","C_NAC071",7553,0.47196,369,0.38359,289,0.05387,5.56826e-69,"False","Up_CD4_Good",68.2542804943154,5,"Capped"
"789","NAC073_MA1790.1","NAC073","MA1790.1","C_NAC073",7462,0.45189,363,0.36834,295,0.05114,1.92636e-68,"False","Not Significant",67.7152625482585,5,"Capped"
"790","NAC087_MA1791.1","NAC087","MA1791.1","C_NAC013",4878,0.39326,163,0.30185,121,0.08479,1.38354e-75,"False","Up_CD4_Good",74.8590082803046,5,"Capped"
"791","NAC098_MA1792.1","NAC098","MA1792.1","C_BRN2",3869,0.46048,190,0.37045,162,0.06717,2.50539e-59,"False","Up_CD4_Good",58.6011246603499,5,"Capped"
"792","TEM1_MA1800.1","TEM1","MA1800.1","C_RAV1",9724,0.38943,322,0.30563,263,0.05712,9.91817e-85,"False","Up_CD4_Good",84.0035684520613,5,"Capped"
"793","SMZ_MA0553.1","SMZ","MA0553.1","C_SMZ",2224,0.78938,312,0.73284,260,-0.07162,1.3638e-53,"False","Up_CD4_Poor",52.8652493138914,5,"Capped"
"794","PIF4_MA0561.1","PIF4","MA0561.1","C_ARNT::HIF1A",7362,0.6875,1066,0.61611,955,-0.01495,9.83639e-23,"False","Not Significant",22.0071642603837,5,"Capped"
"795","PIF5_MA0562.1","PIF5","MA0562.1","C_ARNT::HIF1A",8449,0.67125,1167,0.58762,1053,0.02032,3.50641e-36,"False","Not Significant",35.4551373037793,5,"Capped"
"796","MYC2_MA0566.1","MYC2","MA0566.1","C_bHLH78",4141,0.53094,338,0.4723,303,-0.03484,7.16887e-41,"False","Not Significant",40.1445492950212,5,"Capped"
"797","SPL8_MA0578.1","SPL8","MA0578.1","C_SPL8",6989,0.34689,134,0.24586,90,0.12239,3.78155e-100,"True","Up_CD4_Good",99.4223301529485,5,"Capped"
"798","DYT1_MA0580.1","DYT1","MA0580.1","C_DYT1",6754,0.56176,724,0.47595,616,0.02253,2.78543e-34,"False","Not Significant",33.555107751222,5,"Capped"
"799","AHL12_MA0932.1","AHL12","MA0932.1","C_SUM1",18141,0.28652,162,0.20337,124,0.08946,6.71217e-111,"False","Up_CD4_Good",110.173137052607,5,"Capped"
"800","AHL20_MA0933.1","AHL20","MA0933.1","C_AHL25",18698,0.29798,196,0.20248,129,0.12808,3.74795e-126,"True","Up_CD4_Good",125.426206211506,5,"Capped"
"801","AHL25_MA0934.1","AHL25","MA0934.1","C_AHL25",13351,0.29317,139,0.20059,96,0.12064,2.86182e-116,"True","Up_CD4_Good",115.543357685554,5,"Capped"
"802","BHLH3_MA0957.1","BHLH3","MA0957.1","C_ARNT::HIF1A",1779,0.64552,190,0.57733,175,-0.03263,2.4618e-23,"False","Not Significant",22.6087472326494,5,"Capped"
"803","BHLH13_MA0958.1","BHLH13","MA0958.1","C_ARNT::HIF1A",3147,0.71397,428,0.64432,393,-0.02642,1.73934e-26,"False","Not Significant",25.7596155153573,5,"Capped"
"804","AIB_MA0959.1","AIB","MA0959.1","C_bHLH78",3796,0.52497,308,0.46703,274,-0.03454,3.48604e-42,"False","Not Significant",41.4576676339559,5,"Capped"
"805","BHLH104_MA0960.1","BHLH104","MA0960.1","C_BHLH104",4475,0.73435,732,0.66413,660,-0.03137,2.87801e-38,"False","Not Significant",37.5409077013872,5,"Capped"
"806","ARF3_MA1009.1","ARF3","MA1009.1","C_ARF3",2295,0.797,372,0.73093,314,-0.06556,2.35023e-51,"False","Up_CD4_Poor",50.6288896343908,5,"Capped"
"807","TCP4_MA1035.1","TCP4","MA1035.1","C_PK10344.1",12505,0.58306,1024,0.52215,912,-0.02239,1.82184e-45,"False","Not Significant",44.7394897668626,5,"Capped"
"808","TCP23_MA1066.1","TCP23","MA1066.1","C_TCP8",12169,0.663,1371,0.6047,1228,-0.04012,2.33176e-66,"False","Not Significant",65.6323161520432,5,"Capped"
"809","TCP5_MA1067.1","TCP5","MA1067.1","C_PK10344.1",10535,0.5806,832,0.52259,743,-0.03466,2.61499e-59,"False","Not Significant",58.5825299675818,5,"Capped"
"810","AGL55_MA1202.1","AGL55","MA1202.1","C_AGL55",31562,0.46175,1592,0.39212,1334,0.00826,5.63947e-24,"False","Not Significant",23.2487617092952,5,"Capped"
"811","DREB2F_MA1242.1","DREB2F","MA1242.1","C_ERF054",22797,0.94854,5018,0.8996,4488,-0.1125,1.17428e-126,"True","Up_CD4_Poor",125.930228335834,5,"Capped"
"812","TCP17_MA1290.1","TCP17","MA1290.1","C_TCP13",11033,0.63724,1037,0.58249,958,-0.03753,8.05523e-59,"False","Not Significant",58.0939220547103,5,"Capped"
"813","TCP7_MA1291.1","TCP7","MA1291.1","C_TCP22",12813,0.61557,1235,0.55787,1079,-0.03869,1.95414e-65,"False","Not Significant",64.7090443254435,5,"Capped"
"814","LRL2_MA1363.1","LRL2","MA1363.1","C_LRL2",5405,0.73956,869,0.67053,788,-0.03531,8.26711e-48,"False","Not Significant",47.0826462837252,5,"Capped"
"815","GAF1_MA1373.1","GAF1","MA1373.1","C_GAF1",41272,0.33139,827,0.25949,628,0.03485,2.24464e-83,"False","Not Significant",82.6488533021219,5,"Capped"
"816","AIL6_MA1378.1","AIL6","MA1378.1","C_PLT1",4232,0.62164,450,0.55179,397,-0.01359,1.10885e-12,"False","Not Significant",11.9551271991874,5,"Capped"
"817","HSFA6A_MA1760.1","HSFA6A","MA1760.1","C_HSFA4A",11867,0.39517,379,0.31572,302,0.04982,2.43209e-73,"False","Not Significant",72.6140203579436,5,"Capped"
"818","RAV2_MA1797.1","RAV2","MA1797.1","C_RAV1",8622,0.38827,276,0.30664,229,0.05395,9.04141e-69,"False","Up_CD4_Good",68.0437638363975,5,"Capped"
"819","AT4G09450_MA2103.1","AT4G09450","MA2103.1","C_AT4G09450",11502,0.39919,421,0.31142,339,0.07897,1.15153e-94,"False","Up_CD4_Good",93.9387247431841,5,"Capped"
"820","IDD11_MA2104.1","IDD11","MA2104.1","C_GAF1",28966,0.33051,533,0.26115,418,0.02785,1.40221e-70,"False","Not Significant",69.8531869399988,5,"Capped"
"821","URI_MA2342.1","URI","MA2342.1","C_ARNT::HIF1A",8295,0.81743,1641,0.73607,1470,-0.01967,9.19943e-31,"False","Not Significant",30.0362390808635,5,"Capped"
"822","MYB3R3_MA2343.1","MYB3R3","MA2343.1","C_MYB3R3",1471,0.85096,264,0.75511,232,0.0107,5.05628e-05,"False","Not Significant",4.29616888427316,4.29616888427316,"Not Capped"
"823","REV_MA2344.1","REV","MA2344.1","C_REV",14896,0.30158,171,0.21199,124,0.1063,3.44937e-112,"True","Up_CD4_Good",111.462260218117,5,"Capped"
"824","IDD6_MA2348.1","IDD6","MA2348.1","C_GAF1",39557,0.33482,798,0.26317,606,0.03393,4.87099e-80,"False","Not Significant",79.3123827620212,5,"Capped"
"825","TOE2_MA2363.1","TOE2","MA2363.1","C_TOE2",2998,0.53435,189,0.44516,148,0.05602,1.18432e-55,"False","Up_CD4_Good",54.926530936585,5,"Capped"
"826","VOZ2_MA2366.1","VOZ2","MA2366.1","C_VOZ2",151323,0.88781,30569,0.82149,27182,-0.06576,6.32663e-135,"True","Up_CD4_Poor",134.198827563622,5,"Capped"
"827","WIP5_MA2367.1","WIP5","MA2367.1","C_WIP5",12933,0.42545,487,0.3463,409,0.04192,5.32599e-70,"False","Not Significant",69.2735996533212,5,"Capped"
"828","WRKY51_MA2368.1","WRKY51","MA2368.1","C_WRKY48",16993,0.40402,630,0.32033,502,0.06189,5.61812e-92,"False","Up_CD4_Good",91.2504089887405,5,"Capped"
"829","ZHD14_MA2369.1","ZHD14","MA2369.1","C_ZHD14",7048,0.32007,107,0.22786,82,0.10711,3.33849e-95,"True","Up_CD4_Good",94.4764499202995,5,"Capped"
"830","MBD2_MA2370.1","MBD2","MA2370.1","C_MBD2",149918,0.5203,10015,0.44967,8542,0.00243,1.89612e-16,"False","Not Significant",15.7221341808752,5,"Capped"
"831","MYB31_MA2371.1","MYB31","MA2371.1","C_ATMYB31",14035,0.46066,680,0.38791,622,0.0256,2.58713e-54,"False","Not Significant",53.5871817479885,5,"Capped"
"832","AZF1_MA2372.1","AZF1","MA2372.1","C_AZF1",13741,0.42581,503,0.34732,411,0.03908,3.82827e-64,"False","Not Significant",63.4169974399195,5,"Capped"
"833","AZF2_MA2373.1","AZF2","MA2373.1","C_AZF2",414793,0.48394,24011,0.40818,20263,0.0217,6.68852e-119,"False","Not Significant",118.174669969966,5,"Capped"
"834","AHL13_MA2374.1","AHL13","MA2374.1","C_AHL13",19094,0.29411,192,0.1943,128,0.14467,9.93741e-127,"True","Up_CD4_Good",126.002726791586,5,"Capped"
"835","BMY2_MA2375.1","BMY2","MA2375.1","C_BEH3",3950,0.69639,530,0.61108,477,0.01106,3.93376e-09,"False","Not Significant",8.40519214005857,5,"Capped"
"836","CAMTA5_MA2376.1","CAMTA5","MA2376.1","C_CAMTA5",2536,0.7186,355,0.64595,312,-0.03964,1.33051e-40,"False","Not Significant",39.8759818569799,5,"Capped"
"837","CRF3_MA2378.1","CRF3","MA2378.1","C_ERF7",345515,0.93003,72172,0.88178,64711,-0.11133,3.49601e-183,"True","Up_CD4_Poor",182.456427333778,5,"Capped"
"838","NAC094_MA2387.1","NAC094","MA2387.1","C_NAC094",1857,1.01514,473,0.96487,417,-0.13107,5.55104e-74,"True","Up_CD4_Poor",73.255625643193,5,"Capped"
"839","GATA1_MA2388.1","GATA1","MA2388.1","C_GATA1",7315,0.39748,235,0.32854,201,0.02983,1.61873e-45,"False","Not Significant",44.7908255844084,5,"Capped"
"840","GBF1_MA2389.1","GBF1","MA2389.1","C_PK24205.1",3537,0.81122,636,0.7435,575,-0.04393,1.80963e-45,"False","Not Significant",44.7424102126361,5,"Capped"
"841","IDD1_MA2396.1","IDD1","MA2396.1","C_GAF1",28383,0.3333,535,0.26276,425,0.03153,1.12478e-79,"False","Not Significant",78.9489324145565,5,"Capped"
"842","ILR3_MA2397.1","ILR3","MA2397.1","C_ARNT::HIF1A",8295,0.81743,1641,0.73607,1470,-0.01967,9.19943e-31,"False","Not Significant",30.0362390808635,5,"Capped"
"843","AS2_MA2398.1","AS2","MA2398.1","C_AS2",19704,1.04246,5179,0.98976,4637,-0.12481,1.16266e-130,"True","Up_CD4_Poor",129.934547268687,5,"Capped"
"844","NAC016_MA2005.2","NAC016","MA2005.2","C_NAC016",4339,0.56564,324,0.48883,270,0.01476,5.07759e-18,"False","Not Significant",17.2943423700094,5,"Capped"
"845","DEAR3_MA1376.2","DEAR3","MA1376.2","C_Zm00001d049364",24656,1.08059,6729,1.0301,6045,-0.13563,1.98809e-134,"True","Up_CD4_Poor",133.701563959165,5,"Capped"
"846","EIL3_MA1751.2","EIL3","MA1751.2","C_EIL3",6550,0.34185,115,0.25501,99,0.0826,3.75892e-79,"False","Up_CD4_Good",78.4249369171508,5,"Capped"
"847","ANT_MA0571.2","ANT","MA0571.2","C_ANT",8276,0.54135,572,0.47228,515,0.00803,1.89119e-09,"False","Not Significant",8.72326483720128,5,"Capped"
"848","PLT1_MA1377.2","PLT1","MA1377.2","C_PLT1",4895,0.58978,428,0.5187,375,-0.00261,0.501847,"False","Not Significant",0.299428667683039,0.299428667683039,"Not Capped"
"849","DREB1A_MA0971.2","DREB1A","MA0971.2","C_DREB1D",2113,0.79935,342,0.73353,288,-0.07863,1.30563e-58,"False","Up_CD4_Poor",57.8841798795118,5,"Capped"
"850","CRF4_MA0976.3","CRF4","MA0976.3","C_Zm00001d049364",24527,1.02789,6325,0.97324,5638,-0.11355,5.84183e-124,"True","Up_CD4_Poor",123.233451085352,5,"Capped"
"851","ERF4_MA0992.3","ERF4","MA0992.3","C_Zm00001d049364",14429,1.09254,4075,1.03936,3691,-0.13432,5.56457e-122,"True","Up_CD4_Poor",121.254568389971,5,"Capped"
"852","ERF7_MA0993.2","ERF7","MA0993.2","C_ERF7",345515,0.93003,72172,0.88178,64711,-0.11133,3.49601e-183,"True","Up_CD4_Poor",182.456427333778,5,"Capped"
"853","ERF8_MA0994.3","ERF8","MA0994.3","C_Zm00001d049364",17486,1.10724,5087,1.05033,4622,-0.12478,6.01112e-126,"True","Up_CD4_Poor",125.221044602123,5,"Capped"
"854","ERF039_MA0995.3","ERF039","MA0995.3","C_ARF1",2146,0.88973,430,0.81787,353,-0.07373,7.26436e-61,"False","Up_CD4_Poor",60.1388026416154,5,"Capped"
"855","ERF069_MA0997.2","ERF069","MA0997.2","C_ERF7",345515,0.93003,72172,0.88178,64711,-0.11133,3.49601e-183,"True","Up_CD4_Poor",182.456427333778,5,"Capped"
"856","ERF096_MA0998.2","ERF096","MA0998.2","C_ERF7",64530,0.96553,14576,0.92814,13090,-0.14783,1.38358e-160,"True","Up_CD4_Poor",159.858995724449,5,"Capped"
"857","ERF105_MA1000.3","ERF105","MA1000.3","C_Zm00001d049364",22240,1.05536,6009,0.99854,5379,-0.11534,3.36151e-128,"True","Up_CD4_Poor",127.473465592445,5,"Capped"
"858","ERF076_MA1001.4","ERF076","MA1001.4","C_Zm00001d049364",23541,1.02765,6065,0.97374,5404,-0.1159,2.7315e-128,"True","Up_CD4_Poor",127.563598795149,5,"Capped"
"859","ERF13_MA1004.2","ERF13","MA1004.2","C_Zm00001d049364",24656,1.08059,6729,1.0301,6045,-0.13563,1.98809e-134,"True","Up_CD4_Poor",133.701563959165,5,"Capped"
"860","ERF082_MA1005.3","ERF082","MA1005.3","C_Zm00001d049364",21759,1.05981,5870,1.00286,5275,-0.11444,1.48175e-124,"True","Up_CD4_Poor",123.829225064089,5,"Capped"
"861","ERF6_MA1006.2","ERF6","MA1006.2","C_ERF6",14994,0.99983,3562,0.94473,3147,-0.10748,4.88617e-119,"True","Up_CD4_Poor",118.311031427093,5,"Capped"
"862","ERF094_MA1049.2","ERF094","MA1049.2","C_Zm00001d049364",24656,1.08059,6729,1.0301,6045,-0.13563,1.98809e-134,"True","Up_CD4_Poor",133.701563959165,5,"Capped"
"863","DREB1D_MA1218.2","DREB1D","MA1218.2","C_DREB1D",1621,0.85604,317,0.79252,263,-0.09083,3.52141e-61,"False","Up_CD4_Poor",60.4532834068039,5,"Capped"
"864","ERF011_MA1219.3","ERF011","MA1219.3","C_RAP2-1",2484,0.85296,416,0.79732,372,-0.09279,3.79353e-72,"False","Up_CD4_Poor",71.420956477098,5,"Capped"
"865","TINY_MA1220.2","TINY","MA1220.2","C_TINY",3204,0.89648,644,0.83436,549,-0.0939,1.66123e-74,"False","Up_CD4_Poor",73.7795702346072,5,"Capped"
