"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","SYMBOL"
"481","chr5",170331542,170331942,401,"*",3.89550805567803,4.20909077255703,3.49427313130709,0.80514611837522,0.0270801625978664,0.999789157560756,24.63,12.39,14.33,17.88,23.25,12.66,7.29,10.23,16.01,10.14,"LINC01366"
"482","chr22",20319888,20320288,401,"*",5.49620472323045,5.67868138734595,5.28725965314731,0.487471264171123,0.0270908417570858,0.999789157560756,68.2,34.3,39.69,49.51,64.4,43.87,25.27,35.46,55.49,35.15,"DGCR6L"
"483","chrX",140776043,140776443,401,"*",2.55900584622962,3.14602907249504,1.55280594944381,1.64892913065071,0.0271145460720927,0.999789157560756,11.79,5.93,6.86,8.56,11.13,3.3,1.9,2.66,4.17,2.64,"CDR1"
"484","chr3",46898400,46898800,401,"*",3.85947968633935,4.18257025399631,3.44250264850865,0.829926677108828,0.027123765366163,0.999789157560756,24.18,12.16,14.07,17.55,22.83,12.21,7.04,9.87,15.45,9.79,"PTH1R"
"485","chr16",88470517,88470917,401,"*",2.96529737284334,2.08378331903575,3.50849876117636,-1.30269620500073,0.0271325961240365,0.999789157560756,5.64,2.84,3.28,4.1,5.33,12.79,7.37,10.33,16.17,10.25,"MIR5189"
"486","chr5",179166931,179167331,401,"*",4.69284500905255,4.31638236600788,4.99112319894334,-0.574599051980842,0.0271366926038475,0.999789157560756,26.53,13.34,15.44,19.26,25.05,35.73,20.58,28.88,45.2,28.63,"ADAMTS2"
"487","chr3",43024064,43024464,401,"*",4.40828045071889,4.65307387745068,4.11328854468361,0.633474160797521,0.0272283568717947,0.999789157560756,33.5,16.85,19.5,24.32,31.63,19.44,11.2,15.71,24.59,15.58,"GASK1A"
"488","chr4",145624104,145624504,401,"*",3.37744289235792,3.77921729527112,2.81864630149476,1.04509703830368,0.0272526970730232,0.999789157560756,18.28,9.19,10.64,13.27,17.26,7.93,4.57,6.41,10.03,6.35,"MMAA"
"489","chr14",102917141,102917541,401,"*",3.72039077086667,3.12944489237793,4.13841067897428,-0.901688787415279,0.0273222578127608,0.999789157560756,11.65,5.86,6.78,8.46,11,19.79,11.4,15.99,25.03,15.85,"AMN"
"490","chr4",68867147,68867547,401,"*",2.87949282860929,3.39519495548656,2.06931165031498,1.39512293231912,0.0273467671294436,0.999789157560756,14.01,7.05,8.15,10.17,13.23,4.72,2.72,3.81,5.96,3.78,"UGT2B10"
"491","chr14",106507025,106507425,401,"*",4.26466085427684,4.5287832850306,3.94109918193625,0.68052794647951,0.0274189362902585,0.999789157560756,30.74,15.46,17.89,22.31,29.02,17.26,9.94,13.95,21.83,13.83,"LINC00221"
"492","chr5",136041018,136041418,401,"*",3.61019287846689,2.98171872258878,4.04650378286017,-0.956530260984593,0.027466753699794,0.999789157560756,10.52,5.29,6.12,7.64,9.93,18.57,10.69,15,23.48,14.88,"TGFBI"
"493","chr15",44167374,44167774,401,"*",3.11330967294886,2.26270906939244,3.64482456168595,-1.26328765678782,0.0274732828078887,0.999789157560756,6.39,3.21,3.72,4.64,6.03,14.05,8.1,11.36,17.78,11.26,"FRMD5"
"494","chr3",16842361,16842761,401,"*",4.59818797017148,4.20719564840384,4.9054942133991,-0.597568648701456,0.0275094335178503,0.999789157560756,24.59,12.37,14.31,17.86,23.22,33.67,19.4,27.21,42.59,26.98,"PLCL2"
"495","chr11",6402635,6403035,401,"*",5.18468952957885,4.85284216420895,5.45429909494215,-0.502342983075432,0.0275382533629994,0.999789157560756,38.48,19.35,22.39,27.93,36.33,49.26,28.38,39.81,62.3,39.47,"APBB1"
"496","chr2",57000523,57000923,401,"*",3.21007470204981,3.64042793891158,2.59398414417652,1.12695112374768,0.0275751923364273,0.999789157560756,16.6,8.35,9.66,12.05,15.68,6.78,3.91,5.48,8.58,5.44,"LOC100129434"
"497","chr19",47159138,47159538,401,"*",3.94849010163014,4.25242820266419,3.56294621825889,0.780523455512283,0.0275967025755513,0.999789157560756,25.38,12.76,14.77,18.42,23.96,13.28,7.65,10.73,16.79,10.64,"SAE1"
"498","chr22",21763192,21763592,401,"*",3.48809111241619,2.80978620812417,3.94762862733299,-1.02731933428017,0.0276471730207062,0.999789157560756,9.34,4.7,5.43,6.78,8.82,17.34,9.99,14.01,21.93,13.89,"MAPK1"
"499","chr4",46164388,46164788,401,"*",3.47626639401262,3.86493912694042,2.94263059196519,1.00691820405308,0.0276853900804207,0.999789157560756,19.4,9.76,11.29,14.08,18.32,8.64,4.98,6.98,10.93,6.92,"GABRG1"
"500","chr5",165627031,165627431,401,"*",2.76357856044736,3.30197005439841,1.89489846800623,1.47215999888522,0.0277027633054207,0.999789157560756,13.13,6.6,7.64,9.53,12.4,4.18,2.41,3.38,5.28,3.35,"LOC102546299"
"501","chr10",86204407,86204807,401,"*",3.60193232365973,2.96540805068711,4.04207572554619,-0.969021208644305,0.0279070828413696,0.999789157560756,10.4,5.23,6.05,7.55,9.82,18.51,10.66,14.96,23.41,14.83,"MIR346"
"502","chr7",87416847,87417247,401,"*",3.31842364740385,3.73950571768508,2.72129549377231,1.10056167832277,0.0279436713142277,0.999789157560756,17.78,8.94,10.35,12.91,16.79,7.41,4.27,5.99,9.37,5.94,"ABCB4"
"503","chr13",45119868,45120268,401,"*",4.33241115232298,4.5855774142377,4.02515985572992,0.653531971508934,0.027995905504793,0.999789157560756,31.97,16.08,18.6,23.21,30.19,18.29,10.54,14.78,23.14,14.66,"GTF2F2"
"504","chr10",33333982,33334382,401,"*",3.55483575919106,2.91663421285504,3.99577371350105,-0.970422220419797,0.0280209333684659,0.999789157560756,10.05,5.06,5.85,7.3,9.49,17.92,10.32,14.49,22.67,14.36,"NRP1"
"505","chr22",44710097,44710497,401,"*",4.74489402685127,4.3770240732155,5.03776318237198,-0.560522127960846,0.028042781943994,0.999789157560756,27.67,13.92,16.1,20.09,26.12,36.91,21.26,29.83,46.68,29.57,"PRR5"
"506","chr6",137927774,137928174,401,"*",4.14244387887556,3.67045799330672,4.49749230250455,-0.723993240762329,0.0281446864970687,0.999789157560756,16.95,8.53,9.87,12.31,16.01,25.38,14.62,20.51,32.1,20.33,"LINC02528"
"507","chr2",29196841,29197241,401,"*",3.83851822371511,4.16323817464084,3.41881559135734,0.833916210497593,0.0281676214660181,0.999789157560756,23.86,12,13.88,17.32,22.53,12.02,6.92,9.71,15.2,9.63,"CLIP4"
"508","chr12",90111906,90112306,401,"*",2.74110595418851,3.30073256256231,1.8145486299367,1.54873415083426,0.028179077989944,0.999789157560756,13.12,6.6,7.64,9.53,12.39,3.95,2.28,3.19,5,3.17,"LINC02399"
"509","chr5",55232995,55233395,401,"*",4.46732314866027,4.06110782020233,4.78393192928155,-0.621557150197498,0.0281893844679224,0.999789157560756,22.23,11.18,12.93,16.14,20.99,30.95,17.83,25.01,39.15,24.8,"CCNO"
"510","chr12",89709335,89709735,401,"*",6.3826540889299,6.05558585097653,6.64910511064702,-0.495395465428297,0.028292800068819,0.999789157560756,88.56,44.54,51.54,64.3,83.63,112.76,64.96,91.13,142.62,90.35,"ATP2B1"
"511","chr14",19901087,19901487,401,"*",3.85402339195257,4.17838656100728,3.43491827989812,0.832980969447282,0.028302202391726,0.999789157560756,24.11,12.13,14.03,17.5,22.76,12.15,7,9.82,15.37,9.74,"OR4K5"
"512","chr13",24922764,24923164,401,"*",5.24574440049348,4.91810089101273,5.51257654228946,-0.495436914742018,0.028371937321746,0.999789157560756,40.26,20.25,23.43,29.23,38.01,51.29,29.55,41.45,64.87,41.1,"CENPJ"
"513","chr8",80673634,80674034,401,"*",3.01563132652959,3.49691391674936,2.28828957262516,1.28374886693119,0.0285800910652246,0.999789157560756,15.03,7.56,8.75,10.91,14.19,5.49,3.16,4.44,6.94,4.4,"ZNF704"
"514","chr6",158853328,158853728,401,"*",4.90543675108109,5.10577190475272,4.67272671352488,0.52830432786108,0.0285905456840649,0.999789157560756,45.85,23.06,26.68,33.29,43.29,28.66,16.51,23.16,36.24,22.96,"OSTCP1"
"515","chr20",4686331,4686731,401,"*",5.08875266049214,4.75386630004583,5.36036169681154,-0.507216138746711,0.0286561053864506,0.999789157560756,35.92,18.07,20.91,26.08,33.92,46.15,26.59,37.3,58.38,36.98,"PRNP"
"516","chrX",1534580,1534980,401,"*",4.38722932637943,3.96414550967307,4.71396375868944,-0.648199007909162,0.0286870848928168,0.999789157560756,20.78,10.45,12.09,15.09,19.62,29.49,16.99,23.83,37.3,23.63,"P2RY8"
"517","chr18",21612104,21612504,401,"*",5.11669743412896,4.78084138952981,5.38894299511433,-0.508934201182191,0.0287457729475604,0.999789157560756,36.6,18.41,21.3,26.57,34.56,47.08,27.12,38.05,59.55,37.72,"SNRPD1"
"518","chr15",22757628,22758028,401,"*",4.05900793568409,3.5750649769559,4.42075298375799,-0.742429984472656,0.0287753463944226,0.999789157560756,15.87,7.98,9.23,11.52,14.98,24.06,13.86,19.45,30.44,19.28,"LOC283683"
"519","chr19",16283672,16284072,401,"*",4.02168527187724,3.52632595883684,4.38974399365282,-0.759841789811053,0.0287884377375727,0.999789157560756,15.34,7.72,8.93,11.14,14.49,23.55,13.57,19.03,29.79,18.87,"KLF2"
"520","chrX",107674053,107674453,401,"*",5.60650991424879,5.28539103625211,5.86900458988155,-0.485010161900177,0.0287944670569427,0.999789157560756,51.93,26.12,30.22,37.7,49.03,65.66,37.83,53.07,83.05,52.61,"PRPS1"
"521","chr3",31213925,31214325,401,"*",3.38428638767426,3.77956899231472,2.83804022532526,1.02612232427597,0.0288141234595297,0.999789157560756,18.29,9.2,10.64,13.28,17.27,8.03,4.63,6.49,10.16,6.44,"MIR466"
"522","chr13",104194029,104194429,401,"*",3.11614437983191,3.568092565814,2.45440065174059,1.1926356123988,0.0288595950809826,0.999789157560756,15.79,7.94,9.19,11.47,14.91,6.16,3.55,4.98,7.79,4.93,"LINC01309"
"523","chr13",27270882,27271282,401,"*",5.21786528109908,4.88845577033016,5.48586583044876,-0.498317635681195,0.0288599824400862,0.999789157560756,39.44,19.84,22.95,28.63,37.24,50.35,29,40.69,63.68,40.34,"RASL11A"
"524","chr1",9495136,9495536,401,"*",4.64629329080984,4.86681542217231,4.3858732242579,0.575570141192244,0.0288915333404665,0.999789157560756,38.85,19.54,22.61,28.21,36.69,23.49,13.53,18.98,29.71,18.82,"SLC25A33"
"525","chr5",60944978,60945378,401,"*",5.28372141494904,4.95689009610131,5.55001540317702,-0.494124515497739,0.0289790562911003,0.999789157560756,41.35,20.8,24.07,30.02,39.05,52.64,30.32,42.54,66.58,42.18,"ERCC8"
"526","chr7",43838824,43839224,401,"*",4.7486134020994,4.38468494886597,5.03898377357522,-0.554254245721515,0.0291428703294636,0.999789157560756,27.81,13.99,16.19,20.19,26.26,36.94,21.28,29.85,46.72,29.6,"MRPS24"
"527","chr12",24059456,24059856,401,"*",3.09814129454325,3.55905242969054,2.41680910241178,1.21976120780858,0.0292038969196341,0.999789157560756,15.69,7.89,9.13,11.39,14.82,6,3.46,4.85,7.59,4.81,"SOX5"
"528","chr8",101137247,101137647,401,"*",5.18204023667478,4.84800003672168,5.45309325289539,-0.506021814828538,0.0292658448562414,0.999789157560756,38.35,19.29,22.32,27.84,36.21,49.22,28.35,39.78,62.25,39.44,"ZNNT1"
"529","chr16",84819781,84820181,401,"*",4.69782759831943,4.32810801241947,4.99186552316426,-0.5635747928174,0.0293106341963961,0.999789157560756,26.74,13.45,15.56,19.42,25.25,35.75,20.59,28.89,45.22,28.65,"CRISPLD2"
"530","chr3",58332740,58333140,401,"*",5.24439244911798,4.91918788976064,5.50960703794972,-0.491340006655203,0.0293370916961073,0.999789157560756,40.29,20.26,23.45,29.25,38.04,51.18,29.48,41.36,64.74,41.01,"PXK"
"531","chr1",226635790,226636190,401,"*",4.05716194079631,4.34727408579112,3.69363980393744,0.745294816906437,0.0294211891529626,0.999789157560756,27.1,13.63,15.77,19.68,25.59,14.54,8.37,11.75,18.39,11.65,"ITPKB-IT1"
"532","chr4",166487174,166487574,401,"*",2.80862903683301,3.33135316561699,1.98069294449485,1.41808632869644,0.0295055976878834,0.999789157560756,13.4,6.74,7.8,9.73,12.66,4.43,2.55,3.58,5.61,3.55,"TLL1"
"533","chr4",41182686,41183086,401,"*",2.70590559399415,3.25639633429283,1.8046382979493,1.51488835886045,0.0295211369893795,0.999789157560756,12.72,6.4,7.4,9.24,12.01,3.92,2.26,3.17,4.96,3.14,"APBB2"
"534","chr18",58140449,58140849,401,"*",2.91659815338119,3.4163287143473,2.14569512627502,1.34209283224019,0.0295369457300536,0.999789157560756,14.22,7.15,8.27,10.32,13.42,4.97,2.86,4.02,6.29,3.98,"NEDD4L"
"535","chr14",89767716,89768116,401,"*",3.78076416054864,4.10708657208124,3.35837292494833,0.837849373075753,0.0296098944820965,0.999789157560756,22.95,11.54,13.35,16.66,21.67,11.52,6.64,9.31,14.57,9.23,"FOXN3"
"536","chr4",112196857,112197257,401,"*",3.06911800470328,3.53315918283198,2.38085292600907,1.22888235037957,0.029628893566928,0.999789157560756,15.41,7.75,8.97,11.19,14.56,5.85,3.37,4.73,7.4,4.69,"AP1AR"
"537","chr4",56656030,56656430,401,"*",4.26263412151389,3.82114943331001,4.60020089909297,-0.677104283192342,0.0296703396963282,0.999789157560756,18.82,9.47,10.95,13.66,17.77,27.25,15.7,22.02,34.47,21.83,"HOPX"
"538","chr3",108090945,108091345,401,"*",6.0365601031344,5.71819394267718,6.29721499093627,-0.480682273126592,0.0298093350499067,0.999789157560756,70.09,35.25,40.79,50.89,66.19,88.36,50.9,71.4,111.75,70.8,"CD47"
"539","chr3",15118637,15119037,401,"*",3.87984474310069,3.34948506894627,4.26678577811692,-0.812252004054022,0.0298616826423325,0.999789157560756,13.57,6.83,7.9,9.85,12.82,21.63,12.46,17.48,27.36,17.33,"RBSN"
"540","chr7",6447797,6448197,401,"*",5.43940163706467,5.61826024793514,5.23518859974329,0.479068863741807,0.0298669614936722,0.999789157560756,65.4,32.9,38.06,47.48,61.76,42.32,24.38,34.2,53.53,33.91,"DAGLB"
"541","chr10",133308818,133309218,401,"*",6.05480769133566,5.73602983567353,6.31573810962978,-0.481402996174401,0.0298930429593781,0.999789157560756,70.97,35.69,41.3,51.52,67.01,89.5,51.55,72.33,113.2,71.71,"TUBGCP2"
"542","chr16",30458618,30459018,401,"*",4.21130582447879,4.47792144394805,3.88398918562701,0.686343159860999,0.0299801902595205,0.999789157560756,29.67,14.92,17.27,21.54,28.02,16.59,9.56,13.41,20.98,13.29,"SEPHS2"
"543","chr10",132447612,132448012,401,"*",5.17593933217336,4.8483377538952,5.44274370288695,-0.495194239340757,0.0300625627391404,0.999789157560756,38.36,19.29,22.32,27.85,36.22,48.87,28.15,39.49,61.81,39.15,"LINC02870"
"544","chr6",38409277,38409677,401,"*",2.26651045680042,2.90080510215037,1.10750557061653,1.83096133910702,0.0301788302104011,0.999789157560756,9.94,5,5.79,7.22,9.39,2.42,1.39,1.96,3.06,1.94,"BTBD9-AS1"
"545","chr5",177086837,177087237,401,"*",5.07282275505805,4.74054262502651,5.34271747946903,-0.502815968221003,0.0301976914610695,0.999789157560756,35.59,17.9,20.71,25.84,33.61,45.59,26.26,36.85,57.67,36.53,"FGFR4"
"546","chr17",5500985,5501385,401,"*",4.70030215862341,4.33258587397229,4.9930741017381,-0.560387235838095,0.0302015153492478,0.999789157560756,26.83,13.49,15.61,19.48,25.33,35.78,20.61,28.92,45.26,28.67,"LOC728392"
"547","chr8",78665832,78666232,401,"*",5.09972702456674,4.7658651847086,5.37066276969144,-0.505593883492679,0.030258290391516,0.999789157560756,36.22,18.22,21.08,26.3,34.21,46.49,26.78,37.57,58.8,37.25,"ZC2HC1A"
"548","chr1",39183764,39184164,401,"*",5.12104715790438,5.3078381206911,4.90642345408968,0.497051559046817,0.0303471536378226,0.999789157560756,52.74,26.53,30.69,38.29,49.8,33.69,19.41,27.23,42.62,27,"MACF1"
"549","chr6",94049850,94050250,401,"*",2.30181315765783,2.90961976226643,1.23102687045943,1.72215813655861,0.0303777221587338,0.999789157560756,10.01,5.03,5.82,7.26,9.45,2.64,1.52,2.13,3.34,2.11,"TSG1"
"550","chr8",102655677,102656077,401,"*",5.7686427216964,5.45128274012635,6.02862366305532,-0.478816678679768,0.0303833317856546,0.999789157560756,58.26,29.3,33.9,42.29,55.01,73.35,42.25,59.27,92.77,58.77,"KLF10"
"551","chr6",26123402,26123802,401,"*",5.04107144449314,5.23162371299783,4.82146472161445,0.505593696608503,0.0304085160115814,0.999789157560756,50.03,25.16,29.11,36.32,47.24,31.77,18.3,25.67,40.18,25.45,"H2BC4"
"552","chr3",88999005,88999405,401,"*",3.41092744888059,3.80315834568347,2.87052423906295,1.017184598792,0.0304167028642496,0.999789157560756,18.59,9.35,10.82,13.49,17.55,8.22,4.73,6.64,10.39,6.58,"EPHA3"
"553","chr4",73885072,73885472,401,"*",2.7334235341127,3.2850203846129,1.82912623134834,1.51761948518445,0.0304717805895798,0.999789157560756,12.98,6.53,7.55,9.42,12.26,3.99,2.3,3.23,5.05,3.2,"CXCL1"
"554","chr9",133347959,133348359,401,"*",5.27376522950415,5.45606210623634,5.06505594994286,0.48684714959833,0.0305135013225049,0.999789157560756,58.45,29.4,34.02,42.43,55.19,37.61,21.67,30.4,47.57,30.14,"RPL7A"
"555","chr2",64019093,64019493,401,"*",4.69072533760512,4.3238846975653,4.98294301714607,-0.558920261159891,0.0305464794831545,0.999789157560756,26.67,13.41,15.52,19.36,25.18,35.53,20.47,28.71,44.94,28.47,"VPS54"
"556","chr16",78809114,78809514,401,"*",2.69893582568576,3.25012221934209,1.79576391572602,1.51736361599319,0.0305538718773868,0.999789157560756,12.67,6.37,7.37,9.2,11.96,3.9,2.25,3.15,4.93,3.13,"WWOX"
"557","chr17",3386291,3386691,401,"*",3.89775131202585,4.20777002388487,3.50234688577671,0.795906927951551,0.03057814469079,0.999789157560756,24.6,12.37,14.32,17.86,23.23,12.73,7.33,10.29,16.1,10.2,"OR1E1"
"558","chr8",37513828,37514228,401,"*",3.22896999723232,3.65208086919137,2.62772393716391,1.10577311581634,0.0306006909744357,0.999789157560756,16.74,8.42,9.74,12.15,15.81,6.94,4,5.61,8.78,5.56,"LINC01605"
"559","chr2",231189866,231190266,401,"*",3.57896335244433,2.96418802307907,4.0086793770419,-0.936592833722794,0.0306552754583791,0.999789157560756,10.39,5.23,6.05,7.54,9.81,18.08,10.42,14.62,22.87,14.49,"ARMC9"
"560","chr11",123430538,123430938,401,"*",4.20149716148964,3.75237721483673,4.54349482004559,-0.688637567402353,0.030671686679084,0.999789157560756,17.94,9.03,10.44,13.03,16.94,26.2,15.09,21.17,33.14,20.99,"GRAMD1B"
"561","chr12",54549290,54549690,401,"*",4.65771778958411,4.28452875671743,4.95394145294686,-0.569173850691811,0.0306889965180616,0.999789157560756,25.95,13.05,15.1,18.84,24.5,34.82,20.06,28.14,44.05,27.9,"PDE1B"
"562","chr20",41618324,41618724,401,"*",6.1777090659639,6.35606968484588,5.97414520955857,0.478484540468765,0.0307138132150179,0.999789157560756,109.07,54.86,63.47,79.18,102.99,70.63,40.69,57.08,89.33,56.59,"CHD6"
"563","chr18",26215578,26215978,401,"*",4.69729583961992,4.90992443367884,4.44782072148389,0.556689954187717,0.0308394329490142,0.999789157560756,40.03,20.13,23.3,29.06,37.8,24.52,14.12,19.82,31.01,19.65,"TAF4B"
"564","chr8",54459585,54459985,401,"*",3.44504021320622,2.77244241289647,3.90197671941148,-1.01860857972411,0.0309951674860604,0.999789157560756,9.1,4.58,5.29,6.6,8.59,16.8,9.68,13.57,21.24,13.46,"SOX17"
"565","chr12",104109176,104109576,401,"*",3.87612314468996,4.18624513627497,3.4805502923003,0.795877137872467,0.0310535976057928,0.999789157560756,24.24,12.19,14.11,17.6,22.89,12.54,7.22,10.13,15.86,10.05,"HCFC2"
"566","chr10",26468761,26469161,401,"*",4.05142221217872,4.33556445473592,3.69724177034439,0.72984809086885,0.0311497174933749,0.999789157560756,26.88,13.52,15.64,19.52,25.38,14.57,8.4,11.78,18.43,11.68,"APBB1IP"
"567","chr8",128075795,128076195,401,"*",3.08508714606648,3.55187345801699,2.39070171542767,1.23799272851918,0.0311539840747043,0.999789157560756,15.62,7.85,9.09,11.34,14.75,5.89,3.39,4.76,7.45,4.72,"PVT1"
"568","chr14",52706924,52707324,401,"*",5.62879144680741,5.31520738505962,5.8862362321964,-0.472426804627688,0.0312218074626854,0.999789157560756,53.01,26.66,30.85,38.49,50.06,66.45,38.28,53.7,84.05,53.25,"PSMC6"
"569","chr11",54542270,54542670,401,"*",2.50689763419811,3.10011898649981,1.4818335611576,1.66892139797104,0.031265760267768,0.999789157560756,11.42,5.74,6.64,8.29,10.78,3.14,1.81,2.54,3.97,2.51,"OR4C46"
"570","chr8",143597954,143598354,401,"*",4.85918487648429,4.50966913164806,5.14032226309052,-0.530925673530758,0.0313224723629821,0.999789157560756,30.33,15.26,17.65,22.02,28.64,39.63,22.83,32.02,50.12,31.75,"TIGD5"
"571","chr11",17351636,17352036,401,"*",4.51542620204372,4.12495777535401,4.82240947468521,-0.596733190874922,0.0313842215460548,0.999789157560756,23.23,11.68,13.52,16.87,21.94,31.79,18.31,25.69,40.21,25.47,"NCR3LG1"
"572","chr15",60491333,60491733,401,"*",2.56198133201552,3.13344249789689,1.60174339076217,1.58875613392465,0.031479452470873,0.999789157560756,11.68,5.88,6.8,8.48,11.03,3.41,1.96,2.76,4.31,2.73,"RORA-AS1"
"573","chr1",178073030,178073430,401,"*",2.74362194349613,3.28518259797795,1.86650342252307,1.48374429140609,0.0315000824888154,0.999789157560756,12.98,6.53,7.55,9.42,12.26,4.1,2.36,3.31,5.18,3.28,"RASAL2-AS1"
"574","chr19",2702570,2702970,401,"*",5.22834143317164,4.90534448442715,5.49208796856076,-0.487740549598355,0.0315143969927875,0.999789157560756,39.9,20.07,23.22,28.97,37.68,50.57,29.13,40.87,63.96,40.52,"GNG7"
"575","chr1",161038735,161039135,401,"*",5.34393290346599,5.02442483700829,5.60535169882108,-0.482004886622144,0.0315400309157981,0.999789157560756,43.34,21.8,25.22,31.46,40.92,54.7,31.51,44.2,69.18,43.83,"TSTD1"
"576","chr8",66613262,66613662,401,"*",5.69506855349128,5.38206712184651,5.9521210167064,-0.471512479685154,0.0315417782283764,0.999789157560756,55.53,27.93,32.31,40.31,52.43,69.56,40.07,56.21,87.98,55.73,"MYBL1"
"577","chr4",46741201,46741601,401,"*",3.0025432407928,3.46781346776519,2.31154261265,1.23236329422276,0.0315688574147027,0.999789157560756,14.73,7.41,8.57,10.7,13.91,5.58,3.21,4.51,7.05,4.47,"COX7B2"
"578","chr10",96658701,96659101,401,"*",3.2727832888759,3.69910430942281,2.66498549379172,1.1159347971283,0.031578148793346,0.999789157560756,17.29,8.7,10.06,12.55,16.33,7.13,4.1,5.76,9.01,5.71,"PIK3AP1"
"579","chr9",4296066,4296466,401,"*",2.98010872010684,3.45262551056222,2.27282473027413,1.2546840396999,0.0316096204674631,0.999789157560756,14.58,7.33,8.48,10.58,13.77,5.43,3.13,4.39,6.87,4.35,"GLIS3"
"580","chr17",10115104,10115504,401,"*",4.52875300440804,4.13199828464382,4.83959917602742,-0.606766101031395,0.0317275230614019,0.999789157560756,23.34,11.74,13.59,16.95,22.04,32.17,18.53,26,40.69,25.78,"GAS7"
"581","chr2",64653676,64654076,401,"*",5.82300027771332,5.99837641783013,5.62331619139673,0.471424657509312,0.0318296867735635,0.999789157560756,85.12,42.81,49.54,61.8,80.38,55.38,31.9,44.76,70.05,44.38,"SERTAD2"
"582","chr11",114059551,114059951,401,"*",4.51998800529008,4.12743842734819,4.828253146802,-0.600022888553163,0.031835704087174,0.999789157560756,23.27,11.7,13.54,16.89,21.97,31.92,18.39,25.79,40.37,25.57,"ZBTB16"
"583","chr1",90200173,90200573,401,"*",2.71365491914166,3.24604532862348,1.86076976772667,1.45035295268967,0.0318380504988523,0.999789157560756,12.63,6.35,7.35,9.17,11.93,4.08,2.35,3.3,5.16,3.27,"ZNF326"
"584","chr12",104137985,104138385,401,"*",5.70922508202297,5.39687210852594,5.96584058491522,-0.470471501267684,0.0318490154988406,0.999789157560756,56.1,28.22,32.65,40.73,52.97,70.22,40.45,56.75,88.82,56.27,"NFYB"
"585","chr8",121835241,121835641,401,"*",3.03506262975787,3.519987348938,2.29926794176103,1.29433166961431,0.0319990825941099,0.999789157560756,15.27,7.68,8.89,11.09,14.42,5.53,3.19,4.47,6.99,4.43,"HAS2"
"586","chr1",45359728,45360128,401,"*",3.38309368439661,3.77169563175945,2.84959202175941,1.00728558774448,0.0320035057174416,0.999789157560756,18.19,9.15,10.58,13.2,17.17,8.1,4.67,6.54,10.24,6.49,"TOE1"
"587","chr5",82847256,82847656,401,"*",3.0099911719005,3.49252034765083,2.2797642168257,1.28941778306264,0.0320440682493879,0.999789157560756,14.99,7.54,8.72,10.88,14.15,5.46,3.14,4.41,6.9,4.37,"MIR3977"
"588","chrX",77910417,77910817,401,"*",4.83544495932938,5.0359975637056,4.60244129386179,0.52869045601285,0.0321043895467984,0.999789157560756,43.68,21.97,25.42,31.71,41.25,27.29,15.72,22.06,34.52,21.87,"PGK1"
"589","chr12",56507498,56507898,401,"*",2.93708189763594,3.42842441788391,2.18621794992957,1.31517289283571,0.0321436815567931,0.999789157560756,14.33,7.21,8.34,10.41,13.54,5.11,2.95,4.13,6.47,4.1,"RBMS2"
"590","chr7",99919415,99919815,401,"*",5.04445872803374,4.71272628005878,5.31399254771284,-0.501991764590842,0.0321569380811286,0.999789157560756,34.91,17.56,20.32,25.35,32.97,44.69,25.75,36.12,56.53,35.81,"TRIM4"
"591","chr4",25728321,25728721,401,"*",3.41446342556904,3.80163327241439,2.88367152331578,1.00302558428708,0.0322310352926524,0.999789157560756,18.57,9.34,10.81,13.48,17.53,8.29,4.78,6.7,10.49,6.64,"SEL1L3"
"592","chr6",111709814,111710214,401,"*",3.86002974826972,4.17220300828252,3.46110515076642,0.801032518917996,0.0322458207405294,0.999789157560756,24,12.07,13.97,17.43,22.67,12.37,7.13,10,15.65,9.91,"FYN"
"593","chr2",121295285,121295685,401,"*",3.77678879261391,3.22570686319077,4.17458288607611,-0.843873283787678,0.0322499494071462,0.999789157560756,12.46,6.26,7.25,9.04,11.76,20.29,11.69,16.4,25.66,16.26,"TFCP2L1"
"594","chr13",48572968,48573368,401,"*",2.93253222789208,3.42475575736068,2.17958202010174,1.31692496901183,0.0323395393694399,0.999789157560756,14.3,7.19,8.32,10.38,13.5,5.09,2.93,4.11,6.44,4.08,"LINC00462"
"595","chr12",30754794,30755194,401,"*",6.03089927431327,5.71764686938862,6.28812076642191,-0.472154487635409,0.0324703454243874,0.999789157560756,70.07,35.24,40.78,50.87,66.16,87.8,50.58,70.96,111.05,70.35,"LINC00941"
"596","chr10",104291331,104291731,401,"*",4.58247826803075,4.80310281911453,4.3219152467421,0.575328932712831,0.0324924477246985,0.999789157560756,37.17,18.7,21.63,26.99,35.1,22.47,12.94,18.16,28.42,18,"GSTO2"
"597","chr9",83707750,83708150,401,"*",5.55915585674205,5.7341597614841,5.35995437713353,0.470324126708543,0.0325144291898726,0.999789157560756,70.87,35.65,41.25,51.46,66.93,46.14,26.58,37.29,58.36,36.97,"UBQLN1"
"598","chr9",14693353,14693753,401,"*",4.43226355515737,4.03200144579264,4.74525323147299,-0.612166199509708,0.0326562571007512,0.999789157560756,21.78,10.96,12.68,15.81,20.57,30.13,17.36,24.35,38.11,24.14,"ZDHHC21"
